person_age;person_income;person_emp_length;loan_amnt;loan_int_rate;loan_percent_income;cb_person_cred_hist_length;dti_ratio;taxa_juros_alta;loan_grade_num;cb_default_flag;home_MORTGAGE;home_OTHER;home_OWN;home_RENT;intent_DEBTCONSOLIDATION;intent_EDUCATION;intent_HOMEIMPROVEMENT;intent_MEDICAL;intent_PERSONAL;intent_VENTURE;loan_status_real;loan_status_pred;probabilidade_default;risco_categoria;loan_intent;person_home_ownership
32;108000;5,0;12000;11,49;0,11;10;0,1111111111111111;1;2;0;1;0;0;0;0;0;0;0;0;1;0;0;0,0023516273501325;Muito Baixo;VENTURE;MORTGAGE
25;42996;4,0;12000;6,17;0,28;4;0,2790957298353335;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0,0296981833676468;Muito Baixo;HOMEIMPROVEMENT;MORTGAGE
24;52000;3,0;3500;6,76;0,07;3;0,0673076923076923;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0,0004293035950087;Muito Baixo;VENTURE;MORTGAGE
22;48000;6,0;5000;10,99;0,1;2;0,1041666666666666;0;2;0;0;0;0;1;0;0;0;0;0;1;0;0;0,0022814483189616;Muito Baixo;VENTURE;RENT
32;66725;4,0;15000;10,99;0,19;5;0,2248032971150243;0;2;0;0;0;0;1;0;0;0;1;0;0;1;0;0,0750707244103791;Muito Baixo;MEDICAL;RENT
25;57000;1,0;5500;10,99;0,1;4;0,0964912280701754;0;2;0;0;0;0;1;0;0;1;0;0;0;0;0;0,1206102207346226;Muito Baixo;HOMEIMPROVEMENT;RENT
23;74000;4,0;25000;12,18;0,34;2;0,3378378378378378;1;2;0;1;0;0;0;0;0;1;0;0;0;1;1;0,9799634689674096;Muito Alto;HOMEIMPROVEMENT;MORTGAGE
23;30000;0,0;5000;11,59;0,17;4;0,1666666666666666;1;3;1;0;0;0;1;0;0;0;0;1;0;0;0;0,2772357871340093;Baixo;PERSONAL;RENT
28;56664;12,0;16300;14,91;0,29;10;0,2876605957927431;1;4;1;1;0;0;0;0;0;0;0;1;0;1;0;0,1154037977005277;Muito Baixo;PERSONAL;MORTGAGE
24;35000;8,0;19000;11,36;0,54;2;0,5428571428571428;1;2;0;0;0;0;1;1;0;0;0;0;0;1;1;0,9885472157107752;Muito Alto;DEBTCONSOLIDATION;RENT
24;57600;8,0;10500;6,62;0,18;3;0,1822916666666666;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0,0642243974730687;Muito Baixo;HOMEIMPROVEMENT;MORTGAGE
26;32000;5,0;2000;11,49;0,06;3;0,0625;1;2;0;0;0;0;1;1;0;0;0;0;0;0;0;0,3453051963568961;Baixo;DEBTCONSOLIDATION;RENT
23;120000;3,0;30000;11,49;0,25;4;0,25;1;2;0;1;0;0;0;0;0;0;1;0;0;0;0;0,0238540314000386;Muito Baixo;MEDICAL;MORTGAGE
21;117000;3,0;4800;14,54;0,04;4;0,041025641025641;1;4;0;1;0;0;0;0;0;0;0;1;0;0;0;0,0979847250392329;Muito Baixo;PERSONAL;MORTGAGE
24;36000;7,0;12000;8,88;0,33;4;0,3333333333333333;0;2;0;0;0;0;1;0;0;0;1;0;0;1;1;0,9924599742366224;Muito Alto;MEDICAL;RENT
28;54400;0,0;10200;16,89;0,16;5;0,1875;1;4;0;0;0;0;1;0;0;0;1;0;0;1;1;0,996299841491856;Muito Alto;MEDICAL;RENT
25;77004;2,0;16000;13,92;0,21;2;0,2077814139525219;1;3;0;1;0;0;0;1;0;0;0;0;0;0;0;0,2656016071807387;Baixo;DEBTCONSOLIDATION;MORTGAGE
26;110000;4,0;12000;10,99;0,11;2;0,109090909090909;0;2;0;0;0;0;1;0;0;0;0;0;1;0;0;0,0016555475752232;Muito Baixo;VENTURE;RENT
22;50004;5,0;5300;14,42;0,11;2;0,1059915206783457;1;4;0;0;0;0;1;0;1;0;0;0;0;0;0;0,0290538608716759;Muito Baixo;EDUCATION;RENT
23;120000;7,0;16000;10,37;0,13;3;0,1333333333333333;0;2;0;1;0;0;0;1;0;0;0;0;0;0;0;0,0284386647620813;Muito Baixo;DEBTCONSOLIDATION;MORTGAGE
27;68700;0,0;10000;6,92;0,15;6;0,1455604075691411;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0,000269750686912;Muito Baixo;PERSONAL;OWN
35;130000;2,0;12000;10,08;0,09;7;0,0923076923076923;0;2;0;1;0;0;0;0;0;0;0;1;0;0;0;0,0325875767769411;Muito Baixo;PERSONAL;MORTGAGE
25;53000;9,0;6000;7,9;0,11;4;0,1132075471698113;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0,1100528926932204;Muito Baixo;HOMEIMPROVEMENT;RENT
25;44000;9,0;9800;7,49;0,22;4;0,2227272727272727;0;1;0;1;0;0;0;1;0;0;0;0;0;1;0;0,1315643741879478;Muito Baixo;DEBTCONSOLIDATION;MORTGAGE
31;54000;12,0;15000;8,49;0,28;5;0,2777777777777778;0;1;0;1;0;0;0;0;0;1;0;0;0;1;0;0,2929065661098086;Baixo;HOMEIMPROVEMENT;MORTGAGE
29;97000;13,0;10000;14,65;0,1;8;0,1030927835051546;1;3;0;1;0;0;0;0;0;0;0;0;1;0;0;0,144713612289705;Muito Baixo;VENTURE;MORTGAGE
28;34000;7,0;9600;10,99;0,28;7;0,2823529411764706;0;2;0;0;0;0;1;0;0;0;1;0;0;0;0;0,2284047215142169;Baixo;MEDICAL;RENT
33;43000;4,0;10000;13,35;0,23;10;0,2325581395348837;1;3;1;1;0;0;0;0;0;1;0;0;0;0;0;0,1015049592455107;Muito Baixo;HOMEIMPROVEMENT;MORTGAGE
32;125000;4,0;9000;6,62;0,07;10;0,072;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0,0135285105991906;Muito Baixo;EDUCATION;MORTGAGE
22;50000;5,0;2000;12,18;0,04;3;0,04;1;2;0;1;0;0;0;0;0;0;0;1;0;0;0;0,0666385655604214;Muito Baixo;PERSONAL;MORTGAGE
25;28800;8,0;6800;9,63;0,24;3;0,2361111111111111;0;2;0;0;0;0;1;0;1;0;0;0;0;0;0;0,1699034863221516;Muito Baixo;EDUCATION;RENT
32;28600;3,0;6700;10,37;0,23;9;0,2342657342657342;0;2;0;0;0;0;1;0;0;0;0;0;1;0;0;0,0022926401621759;Muito Baixo;VENTURE;RENT
33;104000;9,0;8000;11,58;0,08;8;0,0769230769230769;1;2;0;0;0;0;1;1;0;0;0;0;0;0;0;0,0532343439881663;Muito Baixo;DEBTCONSOLIDATION;RENT
22;72000;1,0;8500;15,96;0,12;2;0,1180555555555555;1;3;0;1;0;0;0;0;0;0;0;1;0;1;0;0,1557065269616916;Muito Baixo;PERSONAL;MORTGAGE
29;93000;9,0;20000;16,82;0,22;8;0,2150537634408602;1;5;0;1;0;0;0;0;0;0;0;1;0;0;0;0,1402324119309416;Muito Baixo;PERSONAL;MORTGAGE
21;34368;0,0;2500;12,87;0,07;2;0,07274208566108;1;3;1;0;0;0;1;1;0;0;0;0;0;0;0;0,1484371401349966;Muito Baixo;DEBTCONSOLIDATION;RENT
24;99750;8,0;12000;9,62;0,12;3;0,1203007518796992;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0,0326623563563353;Muito Baixo;HOMEIMPROVEMENT;MORTGAGE
21;68100;5,0;17500;17,19;0,26;4;0,2569750367107195;1;5;0;1;0;0;0;1;0;0;0;0;0;1;1;0,997118271595238;Muito Alto;DEBTCONSOLIDATION;MORTGAGE
31;15000;4,0;5000;7,49;0,33;10;0,3333333333333333;0;1;0;0;0;0;1;0;1;0;0;0;0;1;1;0,9995215513935656;Muito Alto;EDUCATION;RENT
22;42996;3,0;4800;11,03;0,11;4;0,1116382919341334;1;3;0;0;0;0;1;0;0;0;0;1;0;0;0;0,1086635332971724;Muito Baixo;PERSONAL;RENT
30;180000;2,0;12500;6,03;0,07;6;0,0694444444444444;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0,0057326803626678;Muito Baixo;DEBTCONSOLIDATION;MORTGAGE
31;42000;12,0;12000;10,99;0,29;9;0,2857142857142857;0;2;0;0;0;0;1;0;0;0;0;1;0;0;0;0,1110308555283987;Muito Baixo;PERSONAL;RENT
26;175000;0,0;7500;15,21;0,04;3;0,0428571428571428;1;4;0;1;0;0;0;0;1;0;0;0;0;0;0;0,1450464603846455;Muito Baixo;EDUCATION;MORTGAGE
37;25000;0,0;2775;15,65;0,11;12;0,111;1;4;0;0;0;0;1;0;0;1;0;0;0;1;1;0,9937041019856188;Muito Alto;HOMEIMPROVEMENT;RENT
24;80000;5,0;2200;13,49;0,03;4;0,0275;1;3;0;0;0;1;0;0;1;0;0;0;0;0;0;0,0001920003936076;Muito Baixo;EDUCATION;OWN
22;80000;3,0;33950;14,54;0,42;4;0,424375;1;4;1;0;0;0;1;0;0;0;0;1;0;1;1;0,9818531694862552;Muito Alto;PERSONAL;RENT
23;52000;4,0;6000;14,22;0,12;4;0,1153846153846153;1;3;0;0;0;0;1;1;0;0;0;0;0;0;0;0,2362986936696435;Baixo;DEBTCONSOLIDATION;RENT
25;18840;5,0;3000;9,91;0,16;2;0,1592356687898089;0;2;0;1;0;0;0;0;1;0;0;0;0;1;1;0,9792876856406532;Muito Alto;EDUCATION;MORTGAGE
29;24000;11,0;10000;5,79;0,42;7;0,4166666666666667;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0,0003135799514416;Muito Baixo;VENTURE;OWN
22;57175;6,0;16000;17,15;0,28;2;0,279842588543944;1;6;1;0;0;0;1;0;1;0;0;0;0;1;0;0,1773878630630881;Muito Baixo;EDUCATION;RENT
23;85000;3,0;15000;15,33;0,18;2;0,1764705882352941;1;4;1;0;0;1;0;0;0;0;1;0;0;0;0;0,0097323935173729;Muito Baixo;MEDICAL;OWN
23;44248;4,0;13200;7,49;0,3;2;0,2983185680708732;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0,1076346452761941;Muito Baixo;EDUCATION;RENT
27;75000;1,0;14400;11,36;0,19;7;0,192;1;2;0;0;0;0;1;0;1;0;0;0;0;0;0;0,0703298692449343;Muito Baixo;EDUCATION;RENT
50;30000;8,0;5000;12,84;0,17;15;0,1666666666666666;1;3;1;0;0;0;1;0;0;0;0;0;1;0;0;0,0976808973849883;Muito Baixo;VENTURE;RENT
41;137004;0,0;5600;8,59;0,04;11;0,0408747189863069;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0,0019128009819115;Muito Baixo;VENTURE;RENT
24;60000;0,0;8500;10,59;0,14;4;0,1416666666666666;0;2;0;1;0;0;0;1;0;0;0;0;0;0;0;0,0311924925580741;Muito Baixo;DEBTCONSOLIDATION;MORTGAGE
26;116004;6,0;18000;11,83;0,16;4;0,155167063204717;1;2;0;0;0;0;1;0;0;0;0;0;1;0;0;0,0061427804617448;Muito Baixo;VENTURE;RENT
23;40000;3,0;8000;11,49;0,2;3;0,2;1;2;0;0;0;0;1;0;1;0;0;0;0;0;0;0,0625606135843622;Muito Baixo;EDUCATION;RENT
32;68000;9,0;3800;16,89;0,06;8;0,0558823529411764;1;4;1;0;0;0;1;0;0;0;0;0;1;0;0;0,1763242190720909;Muito Baixo;VENTURE;RENT
21;20004;2,0;3000;10,37;0,15;3;0,1499700059988002;0;2;0;0;0;0;1;0;1;0;0;0;0;0;0;0,0909356710982844;Muito Baixo;EDUCATION;RENT
22;150000;2,0;8200;6,99;0,05;3;0,0546666666666666;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0,0074932048494213;Muito Baixo;MEDICAL;RENT
33;36000;1,0;6000;13,22;0,17;8;0,1666666666666666;1;3;1;0;0;0;1;0;0;0;1;0;0;0;0;0,0831879142285065;Muito Baixo;MEDICAL;RENT
25;126996;8,0;5000;12,73;0,04;2;0,0393713187816939;1;3;1;1;0;0;0;1;0;0;0;0;0;1;0;0,0556673314165006;Muito Baixo;DEBTCONSOLIDATION;MORTGAGE
25;65600;1,0;10000;11,78;0,15;2;0,1524390243902439;1;3;1;1;0;0;0;0;0;0;1;0;0;0;0;0,1059629448547217;Muito Baixo;MEDICAL;MORTGAGE
30;131004;14,0;5000;8,49;0,04;8;0,0381667735336325;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0,0010078459768047;Muito Baixo;VENTURE;MORTGAGE
28;83135;3,0;8000;13,99;0,1;10;0,0962290250796896;1;3;1;1;0;0;0;0;1;0;0;0;0;0;0;0,0552838468675868;Muito Baixo;EDUCATION;MORTGAGE
28;57600;1,0;3300;10,99;0,06;8;0,0572916666666666;0;2;0;0;0;0;1;0;0;0;0;1;0;0;0;0,052581165768572;Muito Baixo;PERSONAL;RENT
26;115000;3,0;12000;10,99;0,1;3;0,1043478260869565;0;2;0;0;0;0;1;0;0;0;0;0;1;0;0;0,0021526697111113;Muito Baixo;VENTURE;RENT
21;44000;5,0;7500;12,92;0,17;4;0,1704545454545454;1;4;0;1;0;0;0;0;0;0;0;0;1;1;0;0,3982225692756889;Baixo;VENTURE;MORTGAGE
21;45000;5,0;3000;10,99;0,07;4;0,0666666666666666;0;2;0;1;0;0;0;0;0;0;1;0;0;0;0;0,0457285356434089;Muito Baixo;MEDICAL;MORTGAGE
47;44000;3,0;4000;11,14;0,09;16;0,0909090909090909;1;2;0;0;0;1;0;0;0;1;0;0;0;0;0;0,0024874943525913;Muito Baixo;HOMEIMPROVEMENT;OWN
39;60000;1,0;3600;5,99;0,06;11;0,06;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0,0045771481210546;Muito Baixo;PERSONAL;RENT
28;99000;12,0;18000;9,76;0,18;7;0,1818181818181818;0;2;0;1;0;0;0;0;0;0;0;0;1;0;0;0,0012152069880751;Muito Baixo;VENTURE;MORTGAGE
26;45000;6,0;3575;7,49;0,08;2;0,0794444444444444;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0,0264916881140511;Muito Baixo;MEDICAL;RENT
25;49000;9,0;10000;6,62;0,2;2;0,2040816326530612;0;1;0;0;0;0;1;1;0;0;0;0;0;1;0;0,1082846616985423;Muito Baixo;DEBTCONSOLIDATION;RENT
35;32000;19,0;8000;5,99;0,25;9;0,25;0;1;0;0;0;0;1;0;0;1;0;0;0;1;1;0,8497617931445545;Muito Alto;HOMEIMPROVEMENT;RENT
39;116000;1,0;8000;15,27;0,07;11;0,0689655172413793;1;3;0;0;0;0;1;0;0;0;0;0;1;1;0;0,2627603213207706;Baixo;VENTURE;RENT
31;24000;14,0;2000;16,29;0,08;9;0,0833333333333333;1;4;0;0;0;1;0;0;0;0;0;1;0;0;0;0,0007330724298401;Muito Baixo;PERSONAL;OWN
24;96000;6,0;7000;9,91;0,07;3;0,0729166666666666;0;2;0;0;0;0;1;0;0;0;0;0;1;0;0;0,0012527957735198;Muito Baixo;VENTURE;RENT
35;80004;2,0;3200;11,11;0,04;7;0,039998000099995;1;2;0;1;0;0;0;0;0;0;0;1;0;0;0;0,0672802924997688;Muito Baixo;PERSONAL;MORTGAGE
28;13500;0,0;6700;9,63;0,5;5;0,4962962962962963;0;1;0;0;0;1;0;0;0;0;0;1;0;1;1;0,998662307917548;Muito Alto;PERSONAL;OWN
21;55260;0,0;14000;6,54;0,25;2;0,2533478103510677;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0,0379493424019895;Muito Baixo;EDUCATION;RENT
26;54000;10,0;8500;5,42;0,16;3;0,1574074074074074;0;1;0;1;0;0;0;0;0;0;1;0;0;1;0;0,0680208776575866;Muito Baixo;MEDICAL;MORTGAGE
33;55259;15,0;11200;17,49;0,2;5;0,2026819160679708;1;4;0;0;0;0;1;0;1;0;0;0;0;0;0;0,2189157648504646;Baixo;EDUCATION;RENT
23;73500;7,0;10000;6,92;0,14;4;0,1360544217687075;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0,0011207497470148;Muito Baixo;VENTURE;MORTGAGE
47;244000;10,0;9000;13,61;0,04;11;0,0368852459016393;1;3;0;0;0;0;1;0;0;1;0;0;0;0;0;0,0864031346520664;Muito Baixo;HOMEIMPROVEMENT;RENT
24;160000;9,0;12000;16,77;0,07;4;0,075;1;5;0;1;0;0;0;0;0;0;0;0;1;0;0;0,1017987243662597;Muito Baixo;VENTURE;MORTGAGE
31;45500;5,0;7500;11,49;0,16;5;0,1648351648351648;1;2;0;1;0;0;0;0;0;0;0;0;1;0;0;0,0019698846871158;Muito Baixo;VENTURE;MORTGAGE
44;57000;1,0;4200;10,99;0,07;13;0,0736842105263157;0;2;0;0;0;0;1;0;0;0;1;0;0;0;0;0,058807210705766;Muito Baixo;MEDICAL;RENT
28;44500;4,0;6000;8,0;0,13;9;0,1348314606741573;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0,0020370883889329;Muito Baixo;VENTURE;MORTGAGE
22;53000;6,0;8000;16,82;0,15;4;0,1509433962264151;1;5;0;1;0;0;0;0;0;0;0;0;1;0;0;0,2045261033495397;Baixo;VENTURE;MORTGAGE
35;75573;9,0;22000;9,88;0,29;8;0,2911092585976473;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0,0687055826668122;Muito Baixo;HOMEIMPROVEMENT;MORTGAGE
23;90000;0,0;10000;7,49;0,11;3;0,1111111111111111;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0,0063562412443939;Muito Baixo;DEBTCONSOLIDATION;RENT
22;43000;5,0;2400;10,99;0,06;3;0,055813953488372;0;2;0;0;0;0;1;0;0;0;0;0;1;0;0;0,0023590769264525;Muito Baixo;VENTURE;RENT
22;90000;6,0;12000;10,99;0,13;4;0,1333333333333333;0;2;0;0;0;0;1;0;0;0;0;0;1;0;0;0,0011712297949467;Muito Baixo;VENTURE;RENT
28;21000;0,0;4200;15,21;0,2;10;0,2;1;4;1;0;0;0;1;0;0;0;0;1;0;1;1;0,9105405294262912;Muito Alto;PERSONAL;RENT
41;50000;0,0;6000;8,88;0,12;17;0,12;0;2;0;0;0;0;1;0;0;0;0;1;0;0;0;0,0149769617459898;Muito Baixo;PERSONAL;RENT
37;39600;17,0;6000;7,49;0,15;17;0,1515151515151515;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0,0820343780115119;Muito Baixo;HOMEIMPROVEMENT;MORTGAGE
34;160000;1,0;23000;6,91;0,14;10;0,14375;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0,0199558346237905;Muito Baixo;HOMEIMPROVEMENT;MORTGAGE
29;53200;7,0;1000;13,49;0,02;6;0,018796992481203;1;3;1;1;0;0;0;0;0;1;0;0;0;0;0;0,1963987492618987;Muito Baixo;HOMEIMPROVEMENT;MORTGAGE
25;130000;3,0;2000;6,99;0,02;4;0,0153846153846153;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0,0135410375784254;Muito Baixo;HOMEIMPROVEMENT;RENT
28;50000;12,0;3000;10,36;0,06;7;0,06;0;2;0;1;0;0;0;0;0;0;0;0;1;0;0;0,00092358139323;Muito Baixo;VENTURE;MORTGAGE
25;46500;9,0;9000;13,48;0,19;3;0,1935483870967742;1;3;0;0;0;0;1;0;0;0;1;0;0;0;0;0,0985230798723374;Muito Baixo;MEDICAL;RENT
24;65000;4,0;10000;10,25;0,15;3;0,1538461538461538;0;2;0;0;0;0;1;0;0;0;1;0;0;0;0;0,0361289930179912;Muito Baixo;MEDICAL;RENT
22;40000;2,0;6200;12,69;0,15;3;0,155;1;2;0;0;0;0;1;0;1;0;0;0;0;0;0;0,0630177140879853;Muito Baixo;EDUCATION;RENT
23;52800;6,0;3000;10,99;0,06;4;0,0568181818181818;0;2;0;0;0;0;1;0;0;0;1;0;0;0;0;0,0666115056496671;Muito Baixo;MEDICAL;RENT
25;65000;0,0;12000;7,9;0,18;4;0,1846153846153846;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0,0005023312430293;Muito Baixo;VENTURE;MORTGAGE
31;82000;4,0;10000;7,29;0,12;5;0,1219512195121951;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0,0212236751491954;Muito Baixo;EDUCATION;MORTGAGE
21;30000;2,0;4150;6,76;0,14;3;0,1383333333333333;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0,0536236420635728;Muito Baixo;MEDICAL;RENT
36;180000;11,0;20000;11,48;0,11;15;0,1111111111111111;1;2;0;0;1;0;0;0;0;0;0;1;0;1;0;0,0339624341776338;Muito Baixo;PERSONAL;OTHER
24;71151;6,0;12000;6,62;0,17;4;0,1686553948644432;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0,0010677322299227;Muito Baixo;VENTURE;RENT
27;30000;11,0;4900;11,71;0,16;5;0,1633333333333333;1;2;0;0;0;0;1;0;0;0;1;0;0;0;0;0,1389604535582499;Muito Baixo;MEDICAL;RENT
25;24996;8,0;2500;12,98;0,1;4;0,1000160025604096;1;3;0;0;0;0;1;1;0;0;0;0;0;0;0;0,3501201096026591;Baixo;DEBTCONSOLIDATION;RENT
28;73000;9,0;15600;6,03;0,21;9;0,2136986301369863;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0,038404258088468;Muito Baixo;DEBTCONSOLIDATION;MORTGAGE
24;51500;8,0;15000;8,49;0,29;2;0,2912621359223301;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0,2437169692927981;Baixo;EDUCATION;RENT
24;56000;8,0;2000;11,49;0,04;2;0,0357142857142857;1;2;0;0;0;1;0;0;1;0;0;0;0;0;0;0,0010320517785753;Muito Baixo;EDUCATION;OWN
22;50985;4,0;11000;13,11;0,22;2;0,2157497303128371;1;3;0;0;0;0;1;0;1;0;0;0;0;0;0;0,0984694199075571;Muito Baixo;EDUCATION;RENT
29;120000;2,0;20000;13,92;0,17;6;0,1666666666666666;1;3;0;1;0;0;0;0;0;0;0;1;0;0;0;0,0570323972441709;Muito Baixo;PERSONAL;MORTGAGE
23;90000;7,0;35000;8,9;0,39;4;0,3888888888888889;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0,0006660379239331;Muito Baixo;MEDICAL;OWN
27;78200;4,0;35000;17,99;0,38;7;0,4475703324808184;1;5;1;0;0;1;0;0;0;0;1;0;0;1;1;0,9502179895045602;Muito Alto;MEDICAL;OWN
29;85000;0,0;10000;16,63;0,12;8;0,1176470588235294;1;5;0;1;0;0;0;0;0;0;0;0;1;0;0;0,145674494491235;Muito Baixo;VENTURE;MORTGAGE
29;35000;1,0;17475;7,66;0,5;5;0,4992857142857143;0;1;0;0;0;0;1;0;0;0;1;0;0;1;1;0,9929597362250546;Muito Alto;MEDICAL;RENT
24;70000;4,0;10000;12,41;0,14;2;0,1428571428571428;1;3;1;0;0;0;1;0;0;0;0;0;1;0;0;0,0436797895959878;Muito Baixo;VENTURE;RENT
38;43000;3,0;8250;7,51;0,19;12;0,191860465116279;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0,0207015240562474;Muito Baixo;DEBTCONSOLIDATION;MORTGAGE
23;46800;4,0;5000;6,99;0,11;2;0,1068376068376068;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0,0637288855484414;Muito Baixo;PERSONAL;MORTGAGE
33;240000;15,0;15000;13,16;0,06;10;0,0625;1;3;1;0;0;1;0;0;0;0;0;1;0;0;0;0,0003266276137542;Muito Baixo;PERSONAL;OWN
24;48000;2,0;5500;11,36;0,11;3;0,1145833333333333;1;2;0;1;0;0;0;0;0;0;0;0;1;0;0;0,0021770993141775;Muito Baixo;VENTURE;MORTGAGE
24;56000;2,0;8000;7,51;0,14;3;0,1428571428571428;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0,0415903767501015;Muito Baixo;MEDICAL;RENT
36;24000;3,0;6500;7,29;0,27;13;0,2708333333333333;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0,0244502467075184;Muito Baixo;MEDICAL;RENT
23;33000;4,0;8000;13,48;0,24;3;0,2424242424242424;1;3;0;0;0;0;1;0;1;0;0;0;0;0;0;0,2469113123749533;Baixo;EDUCATION;RENT
30;170000;4,0;35000;13,06;0,21;9;0,2058823529411764;1;3;1;0;0;0;1;0;1;0;0;0;0;0;0;0,1059840939378741;Muito Baixo;EDUCATION;RENT
23;66300;7,0;9800;15,7;0,13;2;0,1478129713423831;1;4;1;0;0;0;1;0;0;0;1;0;0;1;1;0,975877995912258;Muito Alto;MEDICAL;RENT
28;65000;3,0;7000;12,69;0,11;10;0,1076923076923077;1;2;0;0;0;0;1;0;0;1;0;0;0;0;0;0,0719964418298856;Muito Baixo;HOMEIMPROVEMENT;RENT
23;69360;5,0;4000;7,74;0,06;3;0,0576701268742791;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0,0251737125307527;Muito Baixo;DEBTCONSOLIDATION;RENT
22;24702;4,0;2000;13,23;0,08;4;0,0809651040401586;1;3;1;0;0;0;1;0;1;0;0;0;0;0;0;0,1124215459050066;Muito Baixo;EDUCATION;RENT
32;68800;13,0;4800;7,49;0,07;6;0,0697674418604651;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0,037715937219944;Muito Baixo;EDUCATION;MORTGAGE
35;42000;6,0;5000;6,99;0,12;10;0,119047619047619;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0,0267066818876621;Muito Baixo;MEDICAL;RENT
37;59000;3,0;9000;10,25;0,15;13;0,1525423728813559;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0,1745407289235062;Muito Baixo;HOMEIMPROVEMENT;MORTGAGE
25;45996;3,0;11500;12,53;0,25;4;0,2500217410209583;1;3;0;0;0;0;1;0;0;0;0;0;1;0;0;0,1543444132987616;Muito Baixo;VENTURE;RENT
36;84000;0,0;20000;9,64;0,24;16;0,238095238095238;0;2;0;0;0;0;1;0;1;0;0;0;0;1;0;0,0331120482738553;Muito Baixo;EDUCATION;RENT
24;73000;2,0;6500;7,49;0,09;4;0,0890410958904109;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0,0266752075081148;Muito Baixo;DEBTCONSOLIDATION;RENT
29;46000;3,0;7500;14,35;0,16;5;0,1630434782608695;1;3;1;1;0;0;0;0;0;1;0;0;0;0;0;0,2300840606184993;Baixo;HOMEIMPROVEMENT;MORTGAGE
31;29000;0,0;10000;13,75;0,34;8;0,3448275862068966;1;5;0;0;0;0;1;1;0;0;0;0;0;1;1;0,9999527380170592;Muito Alto;DEBTCONSOLIDATION;RENT
21;60996;2,0;8500;10,99;0,14;2;0,1393534002229654;0;2;0;0;0;0;1;0;0;0;0;0;1;0;0;0,001394112866287;Muito Baixo;VENTURE;RENT
40;28800;3,0;4200;14,72;0,15;16;0,1458333333333333;1;3;1;0;0;0;1;0;0;0;0;1;0;1;0;0,1123949438903894;Muito Baixo;PERSONAL;RENT
32;95000;9,0;8500;5,79;0,09;6;0,0894736842105263;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0,0034484019653965;Muito Baixo;PERSONAL;MORTGAGE
20;135000;1,0;15000;15,96;0,11;2;0,1111111111111111;1;3;1;1;0;0;0;0;0;0;0;0;1;0;0;0,0940203886826371;Muito Baixo;VENTURE;MORTGAGE
26;65935;1,0;24250;14,96;0,37;4;0,3677864563585349;1;4;0;0;0;0;1;0;1;0;0;0;0;1;1;0,997311322157121;Muito Alto;EDUCATION;RENT
27;46713;3,0;12375;10,91;0,26;6;0,2649155481343523;0;3;0;1;0;0;0;0;0;0;0;0;1;0;0;0,0905454775639751;Muito Baixo;VENTURE;MORTGAGE
25;306000;2,0;24250;13,85;0,08;3;0,0792483660130718;1;3;0;0;0;0;1;1;0;0;0;0;0;0;0;0,1015833660059772;Muito Baixo;DEBTCONSOLIDATION;RENT
23;44000;4,0;3000;9,62;0,07;4;0,0681818181818181;0;2;0;0;0;0;1;0;0;0;0;1;0;1;0;0,3450050308739239;Baixo;PERSONAL;RENT
