person_age,person_income,person_emp_length,loan_amnt,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,dti_ratio,taxa_juros_alta,loan_grade_num,cb_default_flag,home_MORTGAGE,home_OTHER,home_OWN,home_RENT,intent_DEBTCONSOLIDATION,intent_EDUCATION,intent_HOMEIMPROVEMENT,intent_MEDICAL,intent_PERSONAL,intent_VENTURE,loan_status_real,loan_status_pred,probabilidade_default,risco_categoria
34,69000,0.0,12800,15.7,0.19,5,0.1855072463768116,1,4,0,0,0,0,1,0,0,0,0,0,1,1,1,0.9477040381323806,Muito Alto
21,40000,0.0,2500,14.27,0.06,2,0.0625,1,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0004079208854687181,Muito Baixo
23,18720,2.0,4000,15.62,0.21,4,0.2136752136752136,1,4,0,0,0,0,1,0,1,0,0,0,0,1,1,0.9977676031482157,Muito Alto
31,106000,15.0,2400,9.63,0.02,6,0.0226415094339622,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0.16376274040416658,Muito Baixo
22,32968,2.0,5000,14.61,0.15,3,0.1516622179082747,1,4,0,0,0,0,1,1,0,0,0,0,0,1,1,0.9972764054372464,Muito Alto
27,55000,6.0,10000,7.9,0.18,6,0.1818181818181818,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0.05330870554427406,Muito Baixo
26,42000,1.0,1500,14.61,0.04,3,0.0357142857142857,1,4,1,0,0,0,1,0,0,0,0,0,1,1,1,0.9314465206419966,Muito Alto
21,37260,1.0,7500,14.84,0.2,2,0.2012882447665056,1,4,1,0,0,0,1,0,0,1,0,0,0,1,1,0.9996587049598027,Muito Alto
24,55000,5.0,10000,5.42,0.18,2,0.1818181818181818,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0.02903296467296479,Muito Baixo
22,120000,3.0,5000,14.79,0.04,3,0.0416666666666666,1,3,1,1,0,0,0,0,0,0,0,0,1,0,0,0.031290974741641074,Muito Baixo
43,72000,9.0,10000,10.99,0.14,11,0.1388888888888889,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0.03723485543463498,Muito Baixo
34,36000,3.0,3600,13.49,0.1,7,0.1,1,3,1,0,0,0,1,0,0,0,0,0,1,0,0,0.09362001413724683,Muito Baixo
25,105000,3.0,12000,12.84,0.11,2,0.1142857142857142,1,3,1,1,0,0,0,0,0,0,0,0,1,0,0,0.03788772775083985,Muito Baixo
23,47000,7.0,12000,16.29,0.26,3,0.2553191489361702,1,4,1,0,0,0,1,1,0,0,0,0,0,1,1,0.9910745282408765,Muito Alto
22,66000,6.0,2400,10.99,0.04,2,0.0363636363636363,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0019612189113778645,Muito Baixo
26,119000,6.0,15000,14.42,0.13,2,0.1260504201680672,1,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0.08543555147058836,Muito Baixo
23,105600,7.0,15000,7.51,0.14,3,0.1420454545454545,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0.018390049024720946,Muito Baixo
23,39000,3.0,10000,11.99,0.26,3,0.2564102564102564,1,2,0,0,0,0,1,0,0,0,0,1,0,1,0,0.2551745979925078,Baixo
24,13000,4.0,4000,9.88,0.31,2,0.3076923076923077,0,2,0,0,0,0,1,0,0,0,0,1,0,1,1,0.9996996705388539,Muito Alto
30,48000,0.0,6000,7.88,0.13,10,0.125,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0.04736499754853503,Muito Baixo
31,35004,2.0,2700,13.49,0.08,5,0.0771340418237915,1,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0.12795397262205593,Muito Baixo
23,60000,4.0,7000,5.79,0.12,4,0.1166666666666666,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0.009506430853766134,Muito Baixo
23,30996,2.0,5000,11.86,0.16,2,0.161311136920893,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,6.918013661620088e-05,Muito Baixo
23,50000,7.0,13750,18.43,0.28,3,0.275,1,6,0,1,0,0,0,1,0,0,0,0,0,1,1,0.9930265653677308,Muito Alto
29,70000,6.0,4200,10.99,0.06,9,0.06,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0.06309002317366931,Muito Baixo
22,60000,3.0,8700,15.58,0.14,4,0.145,1,4,1,0,0,1,0,0,0,0,0,1,0,0,0,0.0003241685226448553,Muito Baixo
22,18000,1.0,5400,15.31,0.3,2,0.3,1,4,1,0,0,1,0,0,0,0,1,0,0,1,1,0.9976090086012974,Muito Alto
22,33600,6.0,5000,7.14,0.15,3,0.1488095238095238,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0015262341593748126,Muito Baixo
27,93000,11.0,12000,8.9,0.13,8,0.1290322580645161,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0.03893280862029152,Muito Baixo
45,54981,2.0,6000,7.49,0.11,17,0.1091286080646041,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0.026149089775050264,Muito Baixo
22,27996,4.0,3250,15.21,0.12,2,0.1160880125732247,1,4,0,1,0,0,0,0,0,0,1,0,0,1,1,0.969311068914407,Muito Alto
23,35000,5.0,7000,6.03,0.2,2,0.2,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0.0220944172018111,Muito Baixo
42,42000,4.0,12000,6.03,0.29,15,0.2857142857142857,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1.1815026992499533e-05,Muito Baixo
29,36000,0.0,8000,7.49,0.22,7,0.2222222222222222,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0016050178929470549,Muito Baixo
25,62280,3.0,15000,8.94,0.24,4,0.2408477842003853,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0.0748220668406565,Muito Baixo
26,90000,8.0,8400,13.48,0.09,2,0.0933333333333333,1,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0.06292462008459332,Muito Baixo
28,30000,4.0,3900,11.99,0.13,9,0.13,1,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0.2211202862250247,Baixo
33,28800,5.0,4000,9.88,0.14,5,0.1388888888888889,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0.03769959636277022,Muito Baixo
27,55000,0.0,11000,5.42,0.2,9,0.2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0.028528949158737677,Muito Baixo
41,35400,11.0,1500,12.87,0.04,14,0.0423728813559322,1,3,1,0,0,0,1,0,0,0,0,0,1,0,0,0.08233653699441167,Muito Baixo
26,110000,9.0,20000,13.72,0.18,3,0.1818181818181818,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0693879545001071,Muito Baixo
23,124800,4.0,28000,10.99,0.22,2,0.2243589743589743,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0.03417926206499335,Muito Baixo
41,444000,4.0,2500,15.31,0.01,11,0.0056306306306306,1,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0.04602485071627671,Muito Baixo
24,70092,0.0,13950,11.14,0.2,2,0.1990241397021058,1,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0.05217601189285859,Muito Baixo
23,40000,6.0,3000,7.66,0.07,3,0.075,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0.00041735179774691805,Muito Baixo
28,73000,3.0,1000,13.48,0.01,7,0.0136986301369863,1,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0.04849904620647294,Muito Baixo
23,51996,0.0,3400,17.58,0.07,4,0.0653896453573351,1,6,0,0,0,0,1,0,0,1,0,0,0,1,1,0.9987272140575237,Muito Alto
30,65000,11.0,12800,15.2,0.2,6,0.1969230769230769,1,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0941581735686713,Muito Baixo
28,55000,6.0,12000,14.27,0.22,10,0.2181818181818181,1,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0.05909827414654516,Muito Baixo
23,33000,5.0,4800,14.54,0.15,4,0.1454545454545454,1,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0.3304657135348851,Baixo
27,72900,3.0,10000,15.7,0.14,9,0.1371742112482853,1,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0.1524492071688893,Muito Baixo
24,53000,3.0,2000,10.36,0.04,2,0.0377358490566037,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0.20774905791785916,Baixo
27,42000,4.0,2850,13.48,0.07,7,0.0678571428571428,1,3,0,1,0,0,0,0,0,0,0,1,0,1,0,0.14103373178653647,Muito Baixo
27,46000,3.0,18000,7.9,0.39,8,0.391304347826087,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0.2155438617743826,Baixo
29,175000,2.0,10000,7.49,0.06,9,0.0571428571428571,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0.017713124735342044,Muito Baixo
23,60000,5.0,22000,13.06,0.37,3,0.3666666666666666,1,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0.30519619045044255,Baixo
26,38400,2.0,5550,9.99,0.14,2,0.14453125,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0.00043633099902953474,Muito Baixo
21,30000,3.0,2500,7.14,0.08,4,0.0833333333333333,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0.21202750502591158,Baixo
23,88000,7.0,12475,6.03,0.14,4,0.1417613636363636,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0.00020479009227941024,Muito Baixo
22,37000,4.0,10000,10.99,0.27,2,0.2702702702702703,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0.1202097789574582,Muito Baixo
24,23500,2.0,7000,10.38,0.3,3,0.2978723404255319,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0.05986865809917742,Muito Baixo
35,175000,0.0,16000,11.49,0.09,10,0.0914285714285714,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0.030401101475529307,Muito Baixo
28,58000,5.0,19000,14.09,0.33,8,0.3275862068965517,1,4,0,0,0,0,1,0,0,1,0,0,0,1,1,0.9891302596207046,Muito Alto
21,43000,5.0,6500,12.73,0.15,3,0.1511627906976744,1,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0.08861853718748341,Muito Baixo
25,162000,9.0,25000,11.03,0.15,2,0.1543209876543209,1,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0.06779108530125617,Muito Baixo
29,140000,12.0,24250,11.12,0.17,8,0.1732142857142857,1,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0.06440498449953767,Muito Baixo
29,42000,1.0,11300,9.99,0.27,5,0.269047619047619,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0474953330570465,Muito Baixo
21,32400,1.0,10000,11.48,0.31,2,0.3086419753086419,1,2,0,0,0,0,1,0,1,0,0,0,0,1,1,0.987083968436717,Muito Alto
31,85000,5.0,16000,11.34,0.19,8,0.188235294117647,1,3,1,0,0,0,1,0,1,0,0,0,0,0,0,0.05527836014353701,Muito Baixo
32,108000,13.0,8400,15.99,0.08,7,0.0777777777777777,1,4,0,1,0,0,0,1,0,0,0,0,0,1,1,0.99605441453374,Muito Alto
21,21600,4.0,6700,6.92,0.31,4,0.3101851851851852,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0.9783052477311156,Muito Alto
29,36000,4.0,5300,7.14,0.15,6,0.1472222222222222,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0008787477470854083,Muito Baixo
26,80690,8.0,30000,7.49,0.37,3,0.3717932829346883,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0.9936824645629672,Muito Alto
27,42000,6.0,3000,13.48,0.07,7,0.0714285714285714,1,3,1,0,0,0,1,1,0,0,0,0,0,0,0,0.1339032678870482,Muito Baixo
27,45150,1.0,18000,13.16,0.4,7,0.3986710963455149,1,3,0,0,0,0,1,0,0,0,0,1,0,1,1,0.9949265922815771,Muito Alto
24,39500,0.0,6400,10.36,0.16,2,0.1620253164556962,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0.13134274131123785,Muito Baixo
22,150000,6.0,18000,15.2,0.12,4,0.12,1,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0913002219659819,Muito Baixo
34,72000,2.0,20000,11.89,0.28,10,0.2777777777777778,1,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0035538654417351717,Muito Baixo
22,100000,3.0,10000,10.65,0.1,2,0.1,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0013696187662480955,Muito Baixo
33,130000,9.0,25000,15.33,0.19,10,0.1923076923076923,1,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0.06341003713327419,Muito Baixo
22,47000,5.0,20000,16.77,0.43,3,0.425531914893617,1,4,0,0,0,0,1,0,0,0,1,0,0,1,1,0.9987839965819881,Muito Alto
26,118000,1.0,15000,17.58,0.13,4,0.1271186440677966,1,4,0,0,0,0,1,0,1,0,0,0,0,1,1,0.9206239197794599,Muito Alto
41,35100,3.0,4650,7.88,0.13,17,0.1324786324786324,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0.026767673686608328,Muito Baixo
30,253000,3.0,24000,14.96,0.09,7,0.0948616600790513,1,4,0,1,0,0,0,1,0,0,0,0,0,1,1,0.9924395118143653,Muito Alto
21,23000,6.0,3000,13.35,0.13,3,0.1304347826086956,1,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0.21907217604615492,Baixo
24,60000,8.0,2800,9.32,0.05,4,0.0466666666666666,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0014105112992761938,Muito Baixo
22,29376,1.0,2800,7.43,0.1,4,0.0953159041394335,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0.09219853450353949,Muito Baixo
27,37000,7.0,8400,9.91,0.23,7,0.227027027027027,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0840317998568955,Muito Baixo
51,52250,4.0,9200,13.61,0.18,24,0.1760765550239234,1,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0.04527291424059377,Muito Baixo
29,200000,4.0,5000,7.43,0.03,10,0.025,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0.007401643453912136,Muito Baixo
25,51000,0.0,4200,7.29,0.08,2,0.0823529411764705,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0.037156564573934986,Muito Baixo
28,34000,4.0,5000,7.9,0.15,5,0.1470588235294117,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0.42197419859668234,Moderado
25,63000,0.0,25000,13.87,0.4,2,0.3968253968253968,1,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0.308061748867337,Baixo
30,78000,1.0,26000,15.96,0.33,5,0.3333333333333333,1,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0.3182227894128814,Baixo
23,75000,1.0,6000,6.99,0.08,4,0.08,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0007045024290306865,Muito Baixo
35,44000,5.0,6500,7.51,0.15,7,0.1477272727272727,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0.052473120604889914,Muito Baixo
25,28176,3.0,1000,9.63,0.04,4,0.0354911981828506,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0.000626082832375304,Muito Baixo
34,70000,7.0,17000,11.14,0.24,8,0.2428571428571428,1,2,0,1,0,0,0,1,0,0,0,0,0,1,0,0.09367970076559072,Muito Baixo
22,90000,5.0,15000,11.49,0.17,4,0.1666666666666666,1,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0.03460973774272441,Muito Baixo
26,95000,0.0,2400,7.49,0.03,3,0.0252631578947368,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0006376292209263264,Muito Baixo
22,65000,1.0,12500,6.91,0.19,2,0.1923076923076923,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0.0133746885859211,Muito Baixo
32,95200,15.0,15000,5.99,0.16,8,0.157563025210084,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0.0023462340393060493,Muito Baixo
28,42000,4.0,4000,9.25,0.1,10,0.0952380952380952,0,2,0,1,0,0,0,0,0,0,1,0,0,1,0,0.10833636358717516,Muito Baixo
32,140000,3.0,5000,10.38,0.04,10,0.0357142857142857,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0.022577806982202027,Muito Baixo
33,53000,1.0,12000,12.84,0.23,5,0.2264150943396226,1,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0.05836723781407783,Muito Baixo
49,120000,12.0,12000,10.99,0.1,12,0.1,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0.05257675329952563,Muito Baixo
22,28080,5.0,15250,16.7,0.54,4,0.5430911680911681,1,5,0,0,0,0,1,0,0,0,0,0,1,1,1,0.9971012488556437,Muito Alto
31,72000,6.0,21000,11.99,0.29,6,0.2916666666666667,1,2,0,0,0,0,1,1,0,0,0,0,0,1,0,0.1623157311005733,Muito Baixo
23,35000,7.0,12000,12.42,0.34,2,0.3428571428571428,1,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0.10614323416525304,Muito Baixo
32,63000,9.0,8000,10.74,0.13,5,0.1269841269841269,0,2,0,0,0,0,1,1,0,0,0,0,0,1,0,0.06528252503619913,Muito Baixo
26,44400,4.0,6500,14.35,0.15,2,0.1463963963963964,1,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0.13285784540015405,Muito Baixo
25,96000,0.0,6000,6.99,0.06,4,0.0625,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0.009753026804753318,Muito Baixo
36,27600,0.0,1000,11.49,0.04,12,0.036231884057971,1,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0.10485307577535316,Muito Baixo
35,170000,6.0,6500,7.49,0.04,10,0.038235294117647,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0.006724177173229243,Muito Baixo
32,122400,16.0,10000,7.88,0.08,6,0.0816993464052287,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0.021607278144093342,Muito Baixo
29,79894,7.0,20000,14.96,0.25,10,0.2503316894885724,1,4,1,1,0,0,0,0,0,0,0,0,1,0,0,0.1106840021335617,Muito Baixo
23,55000,0.0,12300,13.48,0.22,4,0.2236363636363636,1,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0.06255039020364073,Muito Baixo
26,65450,3.0,10800,12.21,0.14,3,0.1650114591291062,1,2,0,1,0,0,0,0,0,0,1,0,0,1,0,0.18491663072157907,Muito Baixo
28,94773,3.0,6000,11.83,0.06,10,0.0633091703333227,1,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0252525022401143,Muito Baixo
39,60000,1.0,11025,10.59,0.18,12,0.18375,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0.020366508588390394,Muito Baixo
23,27350,5.0,1925,10.99,0.07,3,0.0703839122486288,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0021377906594624743,Muito Baixo
22,29004,4.0,9975,10.99,0.34,2,0.343918080264791,0,2,0,0,0,0,1,0,1,0,0,0,0,1,1,0.9962575111734402,Muito Alto
27,100000,9.0,20000,12.69,0.2,5,0.2,1,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0.04912658416779871,Muito Baixo
33,160000,3.0,22000,10.75,0.14,8,0.1375,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0.03289753135933145,Muito Baixo
22,30000,6.0,5000,13.23,0.17,4,0.1666666666666666,1,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0.3602634427352074,Baixo
26,72000,8.0,7000,9.32,0.1,2,0.0972222222222222,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0.07200936225190267,Muito Baixo
28,51200,12.0,12000,10.99,0.23,7,0.234375,0,2,0,0,0,0,1,1,0,0,0,0,0,1,0,0.11212217047428108,Muito Baixo
24,80000,8.0,18000,10.62,0.23,2,0.225,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0.03681299306050041,Muito Baixo
25,48000,6.0,3200,6.99,0.07,2,0.0666666666666666,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0.000676433092924651,Muito Baixo
22,34800,7.0,9600,19.16,0.28,2,0.2758620689655172,1,7,1,0,0,0,1,0,0,0,0,1,0,1,1,0.6163508011941086,Alto
40,68000,1.0,9200,8.94,0.14,11,0.1352941176470588,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0533691657760912,Muito Baixo
25,62400,4.0,15000,17.58,0.24,4,0.2403846153846154,1,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0.026589718220878557,Muito Baixo
30,70000,6.0,12800,10.99,0.18,7,0.1828571428571428,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0.05746122833106663,Muito Baixo
26,51000,10.0,15825,6.99,0.31,3,0.3102941176470588,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0.1472056428582227,Muito Baixo
23,18460,0.0,2775,7.68,0.15,2,0.1503250270855904,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0.05254038662701402,Muito Baixo
42,32400,1.0,8875,16.29,0.27,16,0.2739197530864197,1,4,0,0,0,0,1,1,0,0,0,0,0,1,1,0.9987279654171916,Muito Alto
32,110888,0.0,10400,9.91,0.09,7,0.0937883269605367,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0.050935474373188544,Muito Baixo
26,173000,0.0,10000,8.07,0.06,4,0.0578034682080924,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0.055902361719427314,Muito Baixo
29,68000,13.0,10000,7.74,0.15,7,0.1470588235294117,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0.05129013977779081,Muito Baixo
23,55200,2.0,2000,11.86,0.04,3,0.036231884057971,1,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0.10407124107222286,Muito Baixo
28,56000,0.0,20000,18.62,0.36,7,0.3571428571428571,1,6,0,0,0,0,1,0,0,0,1,0,0,1,1,0.9998017536514422,Muito Alto
26,48000,7.0,16750,14.26,0.35,3,0.3489583333333333,1,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0.15223382137919328,Muito Baixo
28,102000,12.0,15000,11.46,0.15,7,0.1470588235294117,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0.06777105265530177,Muito Baixo
24,21000,2.0,1800,10.65,0.09,2,0.0857142857142857,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0.08940575473908097,Muito Baixo
23,52000,3.0,17000,11.58,0.33,4,0.3269230769230769,1,2,0,0,0,0,1,1,0,0,0,0,0,1,1,0.9851286077492086,Muito Alto
22,48000,2.0,11000,10.75,0.23,4,0.2291666666666666,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0.05491673676935995,Muito Baixo
25,174000,2.0,8800,14.27,0.05,3,0.0505747126436781,1,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0.15427614202535977,Muito Baixo
23,32388,0.0,6000,10.71,0.19,4,0.1852537977028529,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0017690620796084926,Muito Baixo
23,95000,0.0,14000,12.69,0.15,2,0.1473684210526315,1,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0.028095708323625422,Muito Baixo
61,78000,1.0,8525,14.54,0.11,27,0.1092948717948718,1,4,1,1,0,0,0,0,0,0,0,1,0,1,0,0.26111008126148505,Baixo
25,83004,9.0,5000,6.76,0.06,3,0.0602380608163462,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0.029435350688841507,Muito Baixo
37,31200,1.0,6600,5.42,0.21,12,0.2115384615384615,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,3.606676571051406e-05,Muito Baixo
28,20000,0.0,2150,10.37,0.11,6,0.1075,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0.11557902844415656,Muito Baixo
38,34000,4.0,5750,10.99,0.17,16,0.1691176470588235,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0.1668296760340321,Muito Baixo
27,70000,6.0,12000,10.99,0.17,8,0.1714285714285714,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0017763062945351025,Muito Baixo
37,24000,5.0,10000,9.76,0.42,13,0.4166666666666667,0,2,0,0,0,0,1,1,0,0,0,0,0,1,1,0.9844555621627967,Muito Alto
26,150500,10.0,10000,15.99,0.07,3,0.0664451827242525,1,4,0,1,0,0,0,1,0,0,0,0,0,1,1,0.9914943838842519,Muito Alto
28,57408,2.0,4800,11.99,0.08,6,0.0836120401337792,1,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0.22547565850308013,Baixo
25,42996,6.0,5000,10.38,0.12,2,0.1162898874313889,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0.11164072150918034,Muito Baixo
21,42000,0.0,12000,13.23,0.29,2,0.2857142857142857,1,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0.08845083720882133,Muito Baixo
31,48605,0.0,12000,10.99,0.25,10,0.2468881802283715,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0.001095263411839423,Muito Baixo
27,97000,4.0,8275,10.59,0.09,5,0.0853092783505154,0,3,1,1,0,0,0,0,0,0,0,1,0,1,0,0.16185420329600725,Muito Baixo
24,74004,8.0,8000,15.21,0.11,3,0.1081022647424463,1,4,0,1,0,0,0,1,0,0,0,0,0,1,1,0.9973957043776159,Muito Alto
26,16800,4.0,10625,10.99,0.63,3,0.6324404761904762,0,2,0,0,0,0,1,0,0,0,0,1,0,1,1,0.9996607182516521,Muito Alto
23,36000,7.0,11300,12.69,0.31,2,0.3138888888888889,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0.1264265148780078,Muito Baixo
22,30000,3.0,5000,6.91,0.17,3,0.1666666666666666,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0.1255978712348492,Muito Baixo
35,80000,5.0,7000,7.29,0.09,8,0.0875,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0.009467534805861306,Muito Baixo
23,35000,2.0,22250,12.69,0.64,3,0.6357142857142857,1,2,0,0,0,0,1,1,0,0,0,0,0,1,1,0.9877947133908145,Muito Alto
33,116000,5.0,15000,12.84,0.13,7,0.1293103448275862,1,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0.07196531511024265,Muito Baixo
29,106800,0.0,15000,7.49,0.14,6,0.1404494382022472,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0.01164512732583835,Muito Baixo
28,58800,11.0,5500,6.76,0.09,9,0.0935374149659864,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0016776467769692802,Muito Baixo
23,21360,0.0,7500,7.14,0.35,3,0.351123595505618,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0.9923345804962612,Muito Alto
22,60000,6.0,2000,9.63,0.03,2,0.0333333333333333,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0.022410362891978085,Muito Baixo
21,35364,3.0,10000,10.99,0.28,4,0.282773441918335,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0015098501133175583,Muito Baixo
35,67500,5.0,3500,10.62,0.05,9,0.0518518518518518,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0.08870310060480717,Muito Baixo
29,50000,0.0,3575,11.49,0.07,7,0.0715,1,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0.048308392400702165,Muito Baixo
39,44500,5.0,6000,7.88,0.13,17,0.1348314606741573,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0.07520283417593669,Muito Baixo
30,72000,12.0,12400,7.49,0.17,5,0.1722222222222222,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0.041123304813340436,Muito Baixo
28,39912,2.0,10000,8.49,0.25,8,0.2505512126678693,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0.05976918182754385,Muito Baixo
